block_geoid,pop
360610069002002,431
360610069002003,99
360610069002005,251
360610069003000,0
360610069003002,0
360610069004000,0
360610069004001,0
360610069004003,0
360610069002004,0
360610069003001,0
360610069004002,0
360610070011000,833
360610070013000,1053
360610070014000,872
360610070012000,1792
360610070022000,986
360610070023000,767
360610070023001,668
360610070021000,1318
360610070024000,1126
360610071001000,961
360610071002000,1232
360610071003001,380
360610071003002,0
360610071004000,34
360610071004001,66
360610071004002,293
360610071004004,485
360610071005000,99
360610071005002,654
360610071005003,15
360610071005005,262
360610071003000,603
360610071003003,0
360610071004003,571
360610071005001,196
360610071005004,0
360610072001000,1076
360610072002000,701
360610072002002,467
360610072003000,538
360610072003001,568
360610072003002,319
360610072004000,614
360610072004001,991
360610072004002,445
360610072005000,556
360610072005001,1215
360610072006000,908
360610072007000,921
360610072002001,39
360610073001000,255
360610073001001,238
360610073001002,390
360610073002000,739
360610073003001,77
360610073003002,374
360610073004000,587
360610073004001,383
360610073004003,29
360610073004004,219
360610073005000,388
360610073006000,195
360610073006001,397
360610073006003,153
360610073006004,284
360610073003000,544
360610073003003,342
360610073004002,204
360610073005001,235
360610073006002,129
360610073006005,18
360610074001000,991
360610074001001,153
360610074002000,399
360610074002001,235
360610074002002,195
360610074003001,327
360610074003002,579
360610074005000,0
360610074005001,155
360610074005003,225
360610074001002,272
360610074003000,435
360610074004000,720
360610074005002,1012
360610075000001,0
360610075001000,321
360610075001002,0
360610075001003,0
360610075001005,295
360610075001006,155
360610075001007,382
360610075001008,31
360610075001009,131
360610075002000,482
360610075002001,415
360610075002002,411
360610075002003,267
360610075003000,128
360610075003001,129
360610075003002,182
360610075003003,159
360610075003004,144
360610075001001,96
360610075001004,272
360610076001000,50
360610076001001,1170
360610076001003,393
360610076001004,584
360610076002000,220
360610076002001,21
360610076002003,86
360610076002004,188
360610076002005,113
360610076001002,15
360610076001005,16
360610076002002,65
360610077001000,991
360610077001001,274
360610077001002,0
360610077002000,0
360610077002001,734
360610077002002,433
360610077003000,730
360610077003001,42
360610077003003,65
360610077003004,445
360610077003006,0
360610077004002,382
360610077004003,58
360610077005000,381
360610077005001,392
360610077005002,201
360610077003002,0
360610077003005,280
360610077004000,93
360610077004001,691
360610078004002,832
360610078005000,0
360610078005002,0
360610078006000,1571
360610078006001,411
360610078007000,792
360610078007001,841
360610078001000,1255
360610078001001,166
360610078002000,141
360610078002001,393
360610078002002,223
360610078002003,348
360610078004000,596
360610078003000,729
360610078004001,130
360610078005001,0
360610078005003,681
360610078006002,0
360610079000001,0
360610079000002,0
360610079000003,0
360610079001000,10
360610079001001,0
360610079001002,0
360610079001003,0
360610079001004,0
360610079001005,0
360610079001006,0
360610079001008,618
360610079001010,0
360610079001012,0
360610079001014,378
360610079001015,0
360610079002001,344
360610079003000,149
360610079003001,260
360610079003003,182
360610079003004,399
360610079004001,0
360610079004002,106
360610079004003,451
360610079004005,177
360610079004006,135
360610079001007,25
360610079001013,0
360610079001009,24
360610079001011,27
360610079002000,329
360610079002002,535
360610079003002,163
360610079004000,26
360610079004004,104
360610080001001,0
360610080001002,219
360610080001003,1116
360610080002000,716
360610080003000,663
360610080003001,737
360610080004000,632
360610080004001,564
360610080005000,0
360610080005001,23
360610080006000,135
360610080006002,643
360610080006001,458
360610080001000,0
360610081001000,753
360610081002000,617
360610081002001,1018
360610081004000,1269
360610081006000,974
360610081001001,952
360610081003000,820
360610081005000,1450
360610082001000,9
360610082002001,24
360610082002002,0
360610082002003,225
360610082002004,243
360610082002005,220
360610082002006,383
360610082002007,242
360610082003000,336
360610082001001,442
360610082001002,333
360610082002000,20
360610082002008,23
360610082003001,914
360610083001000,378
360610083001001,528
360610083002000,0
360610083002001,496
360610083002002,345
360610083003002,0
360610083003003,45
360610083003000,665
360610083003001,1396
360610084001000,33
360610084002001,28
360610084002002,617
360610084002003,430
360610084002004,554
360610084002000,323
360610086010001,0
360610086010002,0
360610086010003,0
360610086010004,0
360610086011001,0
360610086011002,0
360610086011003,1395
360610086013000,0
360610086013001,0
360610086013002,0
360610086013003,0
360610086013004,89
360610086013005,0
360610086013007,0
360610086013009,699
360610086013011,0
360610086013012,0
360610086013014,0
360610086013015,950
360610086011000,1684
360610086012000,0
360610086013006,36
360610086013008,0
360610086013010,0
360610086013013,0
360610086020001,0
360610086021000,0
360610086021002,0
360610086021003,0
360610086021005,0
360610086021007,0
360610086021008,0
360610086021001,0
360610086021004,0
360610086021006,0
360610086031000,0
360610086031001,1960
360610086032000,0
360610086032001,985
360610086032002,0
360610086034000,102
360610086034001,605
360610086034002,277
360610086034003,138
360610086034005,409
360610086034006,0
360610086034007,0
360610086034008,0
360610086030001,0
360610086033000,871
360610086034004,0
360610086034009,0
360610087001000,942
360610087003000,1064
360610087004000,903
360610087005001,358
360610087006001,823
360610087002000,898
360610087005000,707
360610087006000,815
360610088001000,741
360610088001001,31
360610088001002,31
360610088001003,18
360610088001004,97
360610088001005,125
360610088002000,978
360610088003000,748
360610088003001,559
360610088004001,914
360610088005000,966
360610088006000,757
360610088006001,421
360610088001006,444
360610088002001,1071
360610088004000,72
360610088007000,879
360610089001000,661
360610089002000,743
360610089003000,608
360610089003001,1304
360610089004001,291
360610089005000,1185
360610089002001,549
360610089004000,616
360610090001000,348
360610090002000,1942
360610090003000,1088
360610090003001,364
360610090005000,492
360610090005001,315
360610090006000,1546
360610090007001,874
360610090004000,1462
360610090007000,399
360610091001000,1135
360610091003000,876
360610091004000,767
360610091004001,1004
360610091005000,623
360610091005001,161
360610091005002,461
360610091006000,1432
360610091002000,903
360610092001000,300
360610092001001,114
360610092001002,497
360610092001003,17
360610092002001,0
360610092002003,0
360610092002004,0
360610092002006,30
360610092002008,40
360610092002009,0
360610092003001,403
360610092003002,11
360610092002000,17
360610092002002,0
360610092002005,0
360610092002007,4
360610092003000,433
360610093001001,636
360610093001002,739
360610093002000,420
360610093002001,974
360610093003000,984
360610093004000,1167
360610093005000,491
360610093005001,470
360610093006001,655
360610093001000,591
360610093006000,1353
360610093007000,845
360610094001000,0
360610094001001,43
360610094001002,0
360610094001003,7
360610094001004,39
360610094001006,0
360610094002000,3
360610094002002,0
360610094002003,0
360610094002004,5
360610094002006,0
360610094002007,3
360610094001005,2
360610094002001,5
360610094002005,2
360610095001003,654
360610095002000,334
360610095002002,30
360610095002003,305
360610095001000,520
360610095001001,381
360610095001002,301
360610095002001,244
360610095002004,1123
360610096001000,13
360610096001001,29
360610096001002,125
360610096002000,0
360610096002001,107
360610096001003,14
360610096002002,320
360610097001000,597
360610097001001,1113
360610097002000,0
360610097002001,51
360610097003000,626
360610097004000,1155
360610097001002,630
360610097002002,899
360610098001000,848
360610098002001,583
360610098003000,496
360610098003002,377
360610098004000,460
360610098005000,952
360610098006000,951
360610098006001,1106
360610098002000,406
360610098003001,231
360610098004001,517
360610098007000,1151
360610099010001,0
360610099011000,16
360610099011001,41
360610099011002,1053
360610099011003,495
360610099011004,106
360610099011005,108
360610099011006,110
360610099011007,76
360610099011008,13
360610099012000,11
360610099012001,0
360610099012002,64
360610099012003,0
360610099012005,0
360610099012006,0
360610099012007,0
360610099012009,0
360610099012010,0
360610099012012,0
360610099012013,0
360610099012004,0
360610099012008,0
360610099012011,0
360610099012014,0
360610099020001,0
360610099021000,1625
360610099021001,0
360610099021003,462
360610099022001,0
360610099022002,0
360610099022004,0
360610099022005,40
360610099021002,1673
360610099022000,0
360610099022003,0
360610099021004,48
360610099030001,0
360610099031000,14
360610099032000,0
360610099032002,0
360610099032003,0
360610099032005,0
360610099032006,0
360610099032007,0
360610099032009,60
360610099032010,0
360610099032011,0
360610099032012,0
360610099032013,0
360610099032014,1496
360610099032015,340
360610099032016,18
360610099032017,452
360610099030002,0
360610099032001,0
360610099032004,0
360610099032008,0
360610100001000,207
360610100001001,327
360610100001002,5
360610100001003,48
360610100001004,0
360610100001005,205
360610100001006,7
360610100002000,565
360610100002001,368
360610100002003,124
360610100002004,65
360610100002006,98
360610100002002,27
360610100002005,124
360610101001000,111
360610101001001,87
360610101001003,57
360610101001004,127
360610101001006,1371
360610101001007,39
360610101001002,10
360610101001005,794
360610101001008,0
360610102001000,9
360610102001001,23
360610102001002,4
360610102001004,0
360610102001005,0
360610102002000,0
360610102002001,23
360610102002003,7
360610102002004,195
360610102002006,0
360610102001003,0
360610102001006,0
360610102002002,3
360610102002005,19
360610103001000,519
360610103001001,0
360610103001003,0
360610103001004,0
360610103001006,0
360610103001007,0
360610103001008,0
360610103001009,2197
360610103001010,16
360610103001011,30
360610103001012,495
360610103002000,756
360610103002001,42
360610103002002,29
360610103001002,0
360610103001005,11
360610104001000,552
360610104001001,253
360610104001002,145
360610104001003,10
360610104001004,12
360610104001005,6
360610104001006,5
360610106013000,1490
360610106014000,1396
360610106015000,1620
360610106016000,0
360610106016001,0
360610106016003,266
360610106016004,0
360610106011000,1309
360610106012000,1209
360610106016002,966
360610106010001,0
360610106020001,0
360610106021000,1669
360610106022000,0
360610106022002,0
360610106022003,0
360610106022006,0
360610106022007,0
360610106022009,0
360610106022010,0
360610106023000,274
360610106023001,416
360610106023002,585
360610106023004,0
360610106023005,8
360610106020002,0
360610106022001,1059
360610106022005,0
360610106022008,0
360610106022011,0
360610106023003,291
360610106024000,1187
360610106022004,0
360610108011000,197
360610108011001,842
360610108013000,1287
360610108012000,971
360610108021000,542
360610108021001,859
360610108022001,523
360610108023000,1492
360610108022000,389
360610108031000,499
360610108031001,1103
360610108032000,1094
360610109001000,13
360610109001001,0
360610109001002,10
360610109001003,209
360610109001004,7
360610109001005,65
360610109001006,81
360610109001007,0
360610109001008,22
360610109001009,0
360610109001010,0
360610109001011,0
360610110001000,1558
360610110003000,471
360610110003001,528
360610110004000,1309
360610110005000,543
360610110005001,200
360610110006001,292
360610110006002,376
360610110002000,983
360610110003002,556
360610110006000,855
360610110006003,0
360610111001001,895
360610111001003,108
360610111001004,60
360610111002000,264
360610111002002,191
360610111002003,112
360610111002005,258
360610111002006,385
360610111002008,295
360610111003000,32
360610111003002,0
360610111003003,901
360610111003004,237
360610111003006,0
360610111003007,353
360610111001000,1327
360610111001002,697
360610111002001,0
360610111002004,23
360610111002007,0
360610111003001,0
360610111003005,0
360610112011001,661
360610112011002,197
360610112011003,361
360610112011000,14
360610112021000,208
360610112021001,0
360610112021002,7
360610112021003,129
360610112021004,77
360610112021005,79
360610112031000,79
360610112031001,458
360610112031002,343
360610112032000,45
360610112032001,400
360610112032002,95
360610113001000,8
360610113001002,6
360610113001003,0
360610113001005,25
360610113001006,0
360610113001008,27
360610113001009,2
360610113001010,2
360610113001001,0
360610113001004,58
360610113001007,0
360610113001011,88
360610114011000,224
360610114011001,189
360610114011003,180
360610114012000,115
360610114012003,133
360610114011002,183
360610114012001,326
360610114012002,11
360610114021000,522
360610114021002,575
360610114021003,20
360610114022001,234
360610114022002,192
360610114022004,326
360610114021001,332
360610114022000,380
360610114022003,39
360610115001000,902
360610115001001,0
360610115001003,546
360610115002000,497
360610115002002,123
360610115002003,111
360610115002004,134
360610115002005,0
360610115002006,0
360610115002007,165
360610115002008,0
360610115001002,356
360610115002001,1029
360610116001007,117
360610116000001,0
360610116001000,0
360610116001001,0
360610116001002,16
360610116001003,30
360610116001004,224
360610116001005,19
360610116001006,678
360610116001008,0
360610116001009,0
360610116001010,0
360610116002000,1235
360610116003000,333
360610116003001,611
360610117000001,0
360610117000002,0
360610117000003,0
360610117001000,805
360610117001001,20
360610117001002,31
360610117001003,844
360610117001005,0
360610117001006,0
360610117001007,0
360610117002000,3416
360610117003000,0
360610117003002,0
360610117003003,0
360610117003005,0
360610117003006,0
360610117003007,0
360610117003009,0
360610117003010,52
360610117003012,0
360610117001004,0
360610117001008,73
360610117003001,7
360610117003004,0
360610117003008,0
360610117003011,8
360610118001000,1384
360610118002001,344
360610118003000,819
360610118004001,0
360610118004002,1060
360610118005000,836
360610118007000,976
360610118008000,734
360610118002000,1095
360610118004000,904
360610118006000,1536
360610119001001,14
360610119001002,19
360610119001004,0
360610119001005,0
360610119002000,0
360610119002001,10
360610119002002,453
360610119002003,570
360610119002004,0
360610119001000,47
360610119001003,553
360610120001000,373
360610120001001,0
360610120001002,475
360610120002000,201
360610120002001,345
360610120002002,337
360610120003000,211
360610120003001,280
360610120003002,257
360610120004000,411
360610120004002,0
360610120004003,0
360610120004005,53
360610120004006,517
360610120004001,205
360610120004004,240
360610121011000,333
360610121012000,1248
360610121012001,595
360610121011001,1232
360610121021001,1280
360610121022000,1289
360610121024000,922
360610121021000,845
360610121023000,900
360610122001000,274
360610122001001,41
360610122001003,159
360610122001004,334
360610122002000,370
360610122002002,217
360610122003000,221
360610122003002,89
360610122003003,159
360610122004001,364
360610122004002,409
360610122002001,308
360610122003001,34
360610122004000,405
360610122001002,41
360610124000001,0
360610124001001,413
360610124001002,1408
360610124002000,1079
360610124002001,656
360610124004000,1738
360610124005000,562
360610124005001,311
360610124006000,1614
360610124006001,0
360610124006002,0
360610124007000,0
360610124007001,754
360610124007002,0
360610124008000,0
360610124008001,618
360610124008002,0
360610124001000,0
360610124001003,0
360610124003000,1692
360610125001000,0
360610125001001,81
360610125001002,202
360610125001003,182
360610125002000,7
360610125002002,101
360610125002003,0
360610125003000,690
360610125004000,506
360610125002001,845
360610125002004,0
360610125004001,287
360610126011000,1539
360610126012000,1250
360610126013000,1302
360610126014001,439
360610126015000,1770
360610126014000,1137
360610126021001,1268
360610126022000,1230
360610126024000,1476
360610126021000,1131
360610126023000,1295
360610127001000,878
360610127001001,305
360610127002001,689
360610127003000,698
360610127004000,493
360610127004001,738
360610127005000,892
360610127002000,1033
360610127003001,1129
360610127004002,427
360610128001000,572
360610128001001,310
360610128001003,676
360610128002000,442
360610128003000,357
360610128003001,560
360610128003002,227
360610128004000,20
360610128004001,503
360610128004002,420
360610128004003,272
360610128005000,619
360610128005001,687
360610128001002,506
360610128002001,374
360610129010001,0
360610129010002,0
360610129011000,817
360610129011001,1692
360610129012000,155
360610129012001,206
360610129012003,32
360610129012004,158
360610129012005,689
360610129012007,2067
360610129013000,31
360610129014000,0
360610129014001,0
360610129014002,0
360610129012002,2049
360610129012006,28
360610129013001,35
360610129020002,0
360610129021000,1090
360610129021002,0
360610129022000,0
360610129022002,21
360610129022004,438
360610129022006,201
360610129022007,361
360610129023001,0
360610129023002,0
360610129020001,0
360610129021001,468
360610129022001,34
360610129022005,531
360610129023000,0
360610129023003,0
360610129022003,0
360610130001000,243
360610130001001,111
360610130001002,326
360610130002000,315
360610130002001,304
360610130002003,324
360610130003000,301
360610130003001,271
360610130003002,314
360610130003003,33
360610130004000,151
360610130004001,267
360610130004002,394
360610130001003,225
360610130002002,332
360610131001000,48
360610131001001,981
360610131001002,548
360610131001003,341
360610131001004,0
360610131001005,317
360610131002000,436
360610131002001,157
360610131002002,0
360610131002003,360
360610131003001,568
360610131003000,206
360610132010001,0
360610132012000,1174
360610132013000,0
360610132013001,809
360610132013003,0
360610132013004,0
360610132011000,942
360610132013002,221
360610132021001,0
360610132021002,1814
360610132022000,1087
360610132023001,0
360610132023002,0
360610132023000,727
360610132021000,0
360610132021003,609
360610132032000,1688
360610132033000,829
360610132033001,256
360610132031000,974
360610133002000,868
360610133002001,724
360610133003001,811
360610133004000,757
360610133005000,463
360610133005001,798
360610133001000,758
360610133003000,923
360610133004001,680
360610134002000,359
360610134002001,526
360610134003000,1796
360610134005000,580
360610134005001,619
360610134006001,935
360610134007000,654
360610134007001,807
360610134008000,1876
360610134009000,1051
360610134001000,1090
360610134004000,1086
360610134006000,503
360610135010001,0
360610135010002,0
360610135011000,1076
360610135011001,73
360610135011002,0
360610135011003,30
360610135011004,742
360610135012000,1963
360610135012001,152
360610135013000,0
360610135013001,1458
360610135013002,10
360610135014001,0
360610135014002,0
360610135014003,0
360610135014000,0
360610135020002,0
360610135022000,171
360610135022001,107
360610135022003,1034
360610135023000,1931
360610135023001,1620
360610135024001,27
360610135025000,0
360610135025002,0
360610135025003,0
360610135020001,0
360610135021001,892
360610135022002,0
360610135024000,0
360610135025001,0
360610135021000,576
360610136011000,0
360610136011001,0
360610136011002,601
360610136011004,269
360610136011005,0
360610136010001,0
360610136011003,1092
360610136022000,890
360610136022001,650
360610136023000,1386
360610136021000,1854
360610136023001,290
360610136031000,1091
360610136032000,1626
360610136033000,411
360610136033001,1259
360610136041000,1140
360610136042000,1271
360610136043000,1251
360610136044000,1395
360610137001000,1170
360610137002000,764
360610137002001,647
360610137003000,1273
360610137003001,509
360610137004000,933
360610137004001,16
360610137004002,25
360610137004003,256
360610137005000,538
360610137006000,0
360610137006001,214
360610137006003,141
360610137005001,484
360610137006002,338
360610138001000,970
360610138002000,1594
360610138003001,642
360610138004000,698
360610138005000,1331
360610138006000,1631
360610138007001,849
360610138008000,1978
360610138003000,516
360610138004001,722
360610138007000,381
360610138009000,1797
360610139001000,1648
360610139002000,1342
360610139003000,536
360610139004000,985
360610139004001,202
360610139005000,1462
360610139006000,1316
360610139003001,806
360610139004002,283
360610139007000,1408
360610140001000,1063
360610140001001,534
360610140002000,855
360610140002002,751
360610140003000,630
360610140004000,445
360610140004001,268
360610140005000,470
360610140005001,412
360610140005002,243
360610140005003,325
360610140006000,587
360610140006001,614
360610140002001,385
360610140003001,468
360610142001000,148
360610142001001,374
360610142002000,218
360610142002001,338
360610142002002,117
360610142002003,409
360610142003000,373
360610142004000,319
360610142004001,63
360610142005000,237
360610142005001,212
360610142005002,183
360610142006001,452
360610142003001,429
360610142004002,171
360610142006000,420
360610143001005,0
360610143001007,62
360610143001008,0
360610143001000,0
360610143001002,0
360610143001003,29
360610143001010,0
360610143001011,7
360610143001013,0
360610143001014,0
360610143001015,0
360610143001017,0
360610143001018,0
360610143001020,0
360610143001021,0
360610143001023,0
360610143001024,0
360610143001025,0
360610143001027,0
360610143001028,0
360610143001030,0
360610143001031,0
360610143001033,0
360610143001006,0
360610143001009,0
360610143001012,0
360610143001016,0
360610143001019,0
360610143001022,0
360610143001026,15
360610143001029,0
360610143001032,11
360610143001001,5
360610143001004,0
360610144011000,1042
360610144012000,1659
360610144013000,1210
360610144014000,1129
360610144021000,1296
360610144022000,859
360610144023000,1617
360610144024000,73
360610144024001,271
360610144024002,607
360610144025000,1329
360610144026000,1073
360610144027000,0
360610144027002,26
360610144027001,0
360610145001000,1716
360610145001001,979
360610145002000,1158
360610145003000,313
360610145003002,167
360610145004000,745
360610145004002,0
360610145005000,290
360610145005001,556
360610145001002,972
360610145003001,423
360610145004001,213
360610146013000,916
360610146011000,1195
360610146014000,1503
360610146012000,867
360610146021000,1730
360610146022000,1102
360610146023000,1283
360610146024000,1310
360610146025000,1020
360610146026001,184
360610146022001,650
360610146026000,1782
360610147001000,1132
360610147003000,1843
360610147002000,12
360610148011000,1021
360610148012000,1136
360610148012001,539
360610148011001,525
360610148021000,902
360610148022000,527
360610148022001,601
360610148022002,690
360610148022003,52
360610148023000,632
360610148023001,1004
360610148024000,678
360610148024001,741
360610148025000,837
360610148021001,830
360610149001000,5
360610149001001,397
360610149001002,510
360610149001003,11
360610149001004,334
360610149002000,1088
360610149003000,1207
360610149004001,0
360610149005000,1610
360610149004000,1189
360610150011001,329
360610150012000,767
360610150012001,426
360610150011000,799
360610150021001,733
360610150021002,898
360610150022001,70
360610150022002,531
360610150024000,142
360610150024001,352
360610150021000,484
360610150022000,713
360610150023001,734
360610150024002,326
360610150023000,659
360610151011000,1170
360610151012000,1810
360610151013001,776
360610151013000,0
360610151020001,0
360610151021000,591
360610151022000,554
360610151022001,936
360610151022003,889
360610151022004,1374
360610151023001,0
360610151023002,11
360610151023003,0
360610151021001,906
360610151022002,1049
360610151023000,1931
360610151024000,13
360610152000001,0
360610152001000,1360
360610152002000,1532
360610152003000,1228
360610152004000,1148
360610152005000,1383
360610152006000,0
360610152006001,0
360610152006002,0
360610152006003,0
360610152006004,12
360610152006005,1067
360610152007000,0
360610153011000,1211
360610153012000,969
360610153013000,1099
360610153013001,405
360610153021000,897
360610153022000,623
360610153022001,459
360610153024000,792
360610153025000,1142
360610153026000,413
360610153021001,298
360610153023000,1050
360610153026001,358
360610154011000,1278
360610154013000,1116
360610154014000,1397
360610154012000,1398
360610154021000,1469
360610154023000,1934
360610154022000,1100
360610154031000,1772
360610154033000,1535
360610154034000,1410
360610154032000,1021
360610155011000,5091
360610155020001,0
360610155021000,0
360610155021001,0
360610155021003,926
360610155021004,0
360610155022001,1432
360610155022002,0
360610155024000,1127
360610155025000,717
360610155021002,799
360610155022000,0
360610155023000,758
360610156011000,1142
360610156013000,0
360610156013001,861
360610156012000,801
360610156014000,2764
360610156021000,10
360610156021001,949
360610156021003,5
360610156021002,1190
360610157001000,1099
360610157002000,177
360610157003000,1833
360610157004000,844
360610157005000,1249
360610157006000,1210
360610157007000,1451
360610157007001,20
360610157008000,1748
360610157008001,0
360610157002001,1566
360610158011000,124
360610158011001,757
360610158011002,724
360610158012000,599
360610158012001,692
360610158013000,636
360610158013001,585
360610158013002,328
360610158014001,434
360610158014000,721
360610158021000,1001
360610158021002,822
360610158022000,607
360610158022001,351
360610158023001,333
360610158023002,151
360610158021001,318
360610158023000,933
360610159001000,886
360610159001001,752
360610159002001,304
360610159002002,1167
360610159003000,0
360610159003002,0
360610159003003,814
360610159004000,113
360610159004001,604
360610159005000,15
360610159006000,0
360610159007000,1601
360610159000001,0
360610159002000,0
360610159003001,0
360610159003004,893
360610159004002,584
360610159006001,1050
360610159005001,1271
360610160011000,897
360610160012000,620
360610160012001,301
360610160013000,309
360610160013001,263
360610160013002,189
360610160014000,599
360610160014001,397
360610160011001,0
360610160012002,277
360610160021000,848
360610160021001,871
360610160022000,871
360610160022001,455
360610160022002,562
360610161001000,513
360610161001001,302
360610161001002,393
360610161002000,758
360610161002001,267
360610161003000,973
360610161004000,1021
360610161005000,1232
360610161006000,1158
360610162000001,0
360610162000002,0
360610162001000,723
360610162001001,0
360610162002000,1623
360610162003000,41
360610162003001,1346
360610162004001,2640
360610162005000,0
360610162005002,0
360610162005003,0
360610162005005,0
360610162005006,1559
360610162005007,152
360610162000003,0
360610162001002,949
360610162004000,0
360610162005001,0
360610162005004,0
360610162005008,0
360610163000001,0
360610163001000,0
360610163001002,33
360610163001003,904
360610163001005,225
360610163002000,866
360610163002001,591
360610163003001,480
360610163003002,247
360610163004001,660
360610163005000,823
360610163005001,537
360610163005002,379
360610163005003,238
360610163001001,0
360610163001004,372
360610163003000,280
360610163004000,657
360610164001000,550
360610164001001,1272
360610164002000,832
360610164002001,671
360610164002002,850
360610164003000,1338
360610164003001,299
360610164003002,280
360610164004000,1279
360610165001000,1321
360610165002000,1773
360610165003000,1520
360610165004000,932
360610165005000,1102
360610165001001,11
360610166001000,280
360610166001001,410
360610166002000,621
360610166002001,455
360610166003001,590
360610166004000,950
360610166005000,363
360610166005001,525
360610166006000,408
360610166006002,479
360610166006003,489
360610166003000,991
360610166004001,451
360610166006001,0
360610167001000,780
360610167001001,0
360610167001003,14
360610167001004,237
360610167002000,558
360610167003000,525
360610167003001,676
360610167003003,316
360610167004000,715
360610167005000,745
360610167005001,781
360610167000001,34
360610167001002,0
360610167002001,778
360610167003002,300
360610167004001,751
360610168001000,768
360610168002000,1319
360610168002001,633
360610168002003,0
360610168003000,553
360610168003002,0
360610168003003,136
360610168001001,839
360610168002002,308
360610168003001,408
360610169002000,1194
360610169003000,1590
360610169003001,289
360610169004000,532
360610169004001,1075
360610169005000,1075
360610169006000,1398
360610169001000,1373
360610170001000,560
360610170001001,1032
360610170002000,497
360610170002001,638
360610170003000,843
360610170003001,973
360610170004000,248
360610170004001,1057
360610170004002,854
360610170005000,1289
360610171001000,1123
360610171001001,665
360610171002000,915
360610171002002,216
360610171003000,623
360610171003002,360
360610171004000,1074
360610171005001,798
360610171006000,1361
360610171006002,0
360610171006003,0
360610171000001,0
360610171002001,672
360610171003001,792
360610171005000,1095
360610171006001,0
360610172003000,283
360610172003002,137
360610172004000,302
360610172004001,422
360610172005000,310
360610172005001,514
360610172001000,439
360610172001002,400
360610172001003,359
360610172002001,744
360610172001001,136
360610172002000,800
360610172003001,209
360610172004002,386
360610173002000,780
360610173003000,985
360610173004000,1169
360610173005000,760
360610173006000,986
360610173007000,1509
360610173001000,1538
360610173003001,972
360610174011000,736
360610174011001,35
360610174011002,943
360610174012000,1054
360610174012001,1102
360610174013000,643
360610174013001,936
360610174021000,40
360610174021001,432
360610174021002,1309
360610174021003,495
360610175000001,0
360610175001000,866
360610175001002,0
360610175001003,0
360610175002000,1557
360610175003000,2235
360610175004001,710
360610175005000,616
360610175005001,649
360610175006001,859
360610175007000,799
360610175001001,0
360610175001004,1051
360610175004000,709
360610175006000,719
360610175007001,340
360610177001000,265
360610177001001,927
360610177003000,460
360610177003001,342
360610177004000,963
360610177004001,398
360610177005000,840
360610177006000,955
360610177007000,1046
360610177002000,1142
360610177003002,263
360610177005001,401
360610177008000,1380
360610178000001,0
360610178001000,555
360610178002000,429
360610178002001,389
360610178002002,667
360610178003001,0
360610178003002,0
360610178003003,0
360610178003004,0
360610178003005,0
360610178003006,692
360610178003007,34
360610178001001,592
360610178003000,502
360610178003008,0
360610179000001,0
360610179001000,1434
360610179001002,0
360610179001003,0
360610179002000,1008
360610179003000,752
360610179003001,530
360610179004000,637
360610179004001,1139
360610179005000,283
360610179005001,126
360610179005002,402
360610179006000,855
360610179006001,656
360610179007000,346
360610179007001,295
360610179007002,640
360610179001001,0
360610179001004,0
360610180001000,979
360610180001001,279
360610180001002,597
360610180002000,823
360610180002002,255
360610180003000,897
360610180004000,902
360610180005001,1171
360610180002001,685
360610180005000,841
360610181001000,1536
360610181003000,1779
360610181004000,1212
360610181006000,1667
360610181002000,1229
360610181005000,1518
360610182001000,357
360610182001002,743
360610182002000,578
360610182002001,544
360610182003001,554
360610182003002,170
360610182003004,234
360610182004000,1437
360610182001001,298
360610182003000,674
360610182003003,112
360610182005000,1974
360610183000001,0
360610183001000,663
360610183001001,0
360610183001003,0
360610183001004,0
360610183001006,0
360610183001007,0
360610183001009,966
360610183002000,646
360610183003000,297
360610183003001,845
360610183004000,808
360610183004001,1139
360610183005000,257
360610183005001,505
360610183005002,337
360610183006000,630
360610183006001,297
360610183007000,732
360610183007001,412
360610183001002,0
360610183001005,0
360610183001008,0
360610184001000,526
360610184001001,296
360610184002000,516
360610184002001,139
360610184003000,1783
360610184004000,811
360610184004001,795
360610184005001,473
360610184005002,446
360610184005004,495
360610184002002,590
360610184005000,651
360610184005003,299
360610185001000,1578
360610185003000,1287
360610185002000,2378
360610186001000,1341
360610186002000,596
360610186002001,1031
360610186002002,0
360610186003001,687
360610186001001,421
360610186003000,1051
360610187000001,0
360610187001001,0
360610187001002,0
360610187001004,0
360610187001005,995
360610187002000,1107
360610187003000,482
360610187003001,409
360610187004001,771
360610187005000,903
360610187006000,468
360610187006001,784
360610187001000,745
360610187001003,0
360610187002001,951
360610187004000,874
360610187005001,894
360610188001000,822
360610188001001,125
360610188002000,728
360610188002001,809
360610188003000,330
360610188003001,250
360610188003002,943
360610188004000,1051
360610188004001,639
360610189001000,363
360610189001001,635
360610189001002,606
360610189002000,677
360610189002001,631
360610189002002,814
360610189003001,890
360610189003002,570
360610189004001,542
360610189005000,977
360610189005001,842
360610189006001,563
360610189006002,930
360610189003000,635
360610189004000,618
360610189006000,1263
360610190001001,813
360610190001002,329
360610190002001,1083
360610190002002,1074
360610190001000,121
360610190002000,259
360610191004001,885
360610191005000,715
360610191006000,626
360610191006001,614
360610191000001,31
360610191001001,0
360610191001002,0
360610191001004,642
360610191001005,909
360610191002000,1033
360610191002001,967
360610191003000,415
360610191004000,695
360610191005001,704
360610191001000,0
360610191001003,0
360610191001006,0
360610191003001,769
360610192000002,0
